"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"119495","326677","","1","1002","","","6.6","","",""
"119496","326678","","1","1000","","","248","","",""
"119497","326678","","1","1002","","","7","","",""
"119498","326679","","1","1000","","","246","","",""
"119499","326679","","1","1002","","","6.4","","",""
"119502","326888","","1","1000","","","149","1","",""
"119503","326888","","1","1071","","","8.4","1","",""
"119506","327182","","1","1000","","cubes","160","1","",""
"119507","327182","","1","1000","","diced","156","1","",""
"119508","327182","","1","1071","","large (about 6-1/2"" dia)","814","1","",""
"119509","327182","","1","1060","","large (1/8 of large melon)","102","1","",""
"119510","327182","","1","1071","","medium (about 5"" dia)","552","1","",""
"119511","327182","","1","1060","","medium (1/8 of medium melon)","69","1","",""
"119512","327182","","1","1071","","small (about 4-1/4"" dia)","441","1","",""
"119513","327182","","1","1060","","small (1/8 of small melon)","55","1","",""
"119514","327182","","10","1044","","balls","138","1","",""
"119515","327182","","1","1049","","NLEA","134","1","",""
"119525","327338","","1","1000",""," slices","143","1","",""
"119526","327338","","1","1071","","2-1/3"" dia","129","1","",""
"119527","327338","","1","1071",""," 2-1/2"" dia","142","1","",""
"119528","327338","","1","1071","","2-3/4"" dia","156","1","",""
"119529","327338","","1","1049","","NLEA","140","1","",""
"119535","327487","","1","1000","","sections no membranes","165","1","",""
"119536","327487","","1","1071",""," 2-7/8"" dia","140","1","",""
"119537","327487","","1","1049","","NLEA","154","1","",""
"119540","327748","","1","1117","","","597","1","",""
"119541","327761","","1","1117","","","570","1","",""
"119542","327786","","1","1117","","","463","1","",""
"119543","327805","","1","1117","","","695","1","",""
"119545","327926","","1","1050","","","11.8","1","",""
"119546","327931","","1","1050","","","20.2","1","",""
"119547","327939","","1","1050","","","28.2","1","",""
"119548","327953","","1","1050","","","8.3","1","",""
"119549","327956","","1","1050","","","17.9","1","",""
"119550","327963","","1","1050","","","14.1","1","",""
"119551","327964","","1","1050","","","16.4","1","",""
"119552","327967","","1","1000","","diced","132","1","",""
"119553","327981","","1","1050","","","9.8","1","",""
"119554","327999","","1","1050","","","10.9","1","",""
"119555","328012","","1","1050","","","22.2","1","",""
"119556","328013","","1","1050","","","19.2","1","",""
"119557","328022","","1","1050","","","12.5","1","",""
"119558","328026","","1","1050","","","18.8","1","",""
"119559","328046","","1","1050","","","22.6","1","",""
"119560","328051","","1","1050","","","12.7","1","",""
"119561","328058","","1","1050","","","10.4","1","",""
"119562","328063","","1","1050","","","10","1","",""
"119563","328073","","1","1050","","","19.8","1","",""
"119564","328076","","1","1050","","","20","1","",""
"119565","328096","","1","1050","","","22.6","1","",""
"119566","328098","","1","1050","","","20.2","1","",""
"119567","328117","","1","1050","","","17.5","1","",""
"119568","328125","","1","1050","","","23","1","",""
"119569","328126","","1","1050","","","10","1","",""
"119570","328131","","1","1050","","","21.1","1","",""
"119571","328136","","1","1050","","","22","1","",""
"119572","328155","","1","1050","","","20.8","1","",""
"119573","328156","","1","1050","","","20.1","1","",""
"119574","328177","","1","1050","","","10.4","1","",""
"119575","328179","","1","1050","","","14.7","1","",""
"119576","328194","","1","1050","","","20.2","1","",""
"119577","328211","","1","1000","","","97.7","1","",""
"119578","328213","","1","1000","","","96.3","1","",""
"119579","328228","","1","1000","","","114","1","",""
"119580","328230","","1","1000","","","96.7","1","",""
"119581","328232","","1","1000","","","108","1","",""
"119582","328249","","1","1000","","","99.6","1","",""
"119583","328251","","1","1000","","","112","1","",""
"119584","328254","","1","1000","","","111","1","",""
"119585","328268","","1","1000","","","112","1","",""
"119586","328270","","1","1000","","","110","1","",""
"119587","328271","","1","1000","","","115","1","",""
"119588","328272","","1","1000","","","120","1","",""
"119589","328287","","1","1000","","","109","1","",""
"119590","328288","","1","1000","","","115","1","",""
"119591","328289","","1","1000","","","103","1","",""
"119592","328306","","1","1000","","","97.3","1","",""
"119593","328309","","1","1000","","","98.1","1","",""
"119594","328310","","1","1000","","","103","1","",""
"119595","328327","","1","1000","","","121","1","",""
"119596","328332","","1","1000","","","95.8","1","",""
"119597","328336","","1","1000","","","96.4","1","",""
"119598","328337","","1","1000","","","91","1","",""
"119599","328341","","1","1000","","","94.5","1","",""
"119600","328345","","1","1000","","","105","1","",""
"119601","328346","","1","1000","","","102","1","",""
"119602","328347","","1","1000","","","102","1","",""
"119603","328348","","1","1000","","","116","1","",""
"119604","328352","","1","1000","","","125","1","",""
"119605","328353","","1","1000","","","120","1","",""
"119606","328355","","1","1000","","","103","1","",""
"119607","328359","","1","1000","","","97.6","1","",""
"119608","328360","","1","1000","","","99.3","1","",""
"119609","328377","","1","1000","","","105","1","",""
"119610","328379","","1","1000","","","104","1","",""
"119611","328381","","1","1000","","","99.2","1","",""
"119612","328395","","1","1000","","","104","1","",""
"119613","328399","","1","1000","","","98.2","1","",""
"119614","328400","","1","1000","","","98.8","1","",""
"119615","328401","","1","1000","","","106","1","",""
"119616","328414","","1","1000","","","94.6","1","",""
"119617","328416","","1","1000","","","97.5","1","",""
"119618","328545","","1","1000","","melted","244","1","",""
"119621","328639","","1","1000","","","219","1","",""
"119622","328640","","1","1000","","","224","1","",""
"119623","328648","","1","1000","","","222","1","",""
"119624","328653","","1","1000","","","232","1","",""
"119625","328655","","1","1000","","","232","1","",""
"119626","328663","","1","1000","","","206","1","",""
"119627","328664","","1","1000","","","204","1","",""
"119628","328680","","1","1000","","","210","1","",""
"119629","328683","","1","1000","","","216","1","",""
"119630","328696","","1","1000","","","220","1","",""
"119631","328699","","1","1000","","","220","1","",""
"119632","328714","","1","1000","","","225","1","",""
"119633","328717","","1","1000","","","222","1","",""
"119634","328722","","1","1000","","","235","1","",""
"119635","328723","","1","1000","","","234","1","",""
"119636","328731","","1","1000","","","212","1","",""
"119637","328732","","1","1000","","","220","1","",""
"119638","328737","","1","1000","","","218","1","",""
"119639","328740","","1","1000","","","214","1","",""
"119640","328753","","1","1000","","","234","1","",""
"119641","328754","","1","1000","","","235","1","",""
"119642","328771","","1","1000","","","212","1","",""
"119643","328772","","1","1000","","","218","1","",""
"119644","328788","","1","1000","","","233","1","",""
"119645","328789","","1","1000","","","229","1","",""
"119646","328796","","1","1000","","","208","1","",""
"119647","328797","","1","1000","","","204","1","",""
"119648","328810","","1","1000","","","221","1","",""
"119649","328813","","1","1000","","","224","1","",""
"119650","328826","","1","1000","","","220","1","",""
"119651","328828","","1","1000","","","200","1","",""
"119653","328843","","1","1000","","","93.3","1","",""
"119654","328852","","1","1000","","","86.8","1","",""
"119655","328860","","1","1000","","","93.4","1","",""
"119656","328864","","1","1000","","","95.6","1","",""
"119657","328876","","1","1000","","","74.1","1","",""
"119658","328877","","1","1000","","","79.9","1","",""
"119659","328888","","1","1000","","","102","1","",""
"119660","328889","","1","1000","","","90.5","1","",""
"119661","328905","","1","1000","","","92.5","1","",""
"119662","328909","","1","1000","","","91.2","1","",""
"119663","328926","","1","1000","","","85","1","",""
"119664","328930","","1","1000","","","96.1","1","",""
"119665","328949","","1","1000","","","77.9","1","",""
"119666","328954","","1","1000","","","87.9","1","",""
"119667","328968","","1","1000","","","77.3","1","",""
"119668","328977","","1","1000","","","94","1","",""
"119669","328982","","1","1000","","","77.3","1","",""
"119670","329003","","1","1000","","","75.2","1","",""
"119671","329004","","1","1000","","","85.9","1","",""
"119672","329013","","1","1000","","","87.3","1","",""
"119673","329019","","1","1000","","","90.9","1","",""
"119674","329025","","1","1000","","","85","1","",""
"119675","329028","","1","1000","","","95.2","1","",""
"119676","329037","","1","1000","","","77","1","",""
"119677","329059","","1","1000","","","90.7","1","",""
"119678","329063","","1","1000","","","77.9","1","",""
"119679","329076","","1","1000","","","80.8","1","",""
"119680","329083","","1","1000","","","79.8","1","",""
"119681","329099","","1","1000","","","76.7","1","",""
"119682","329104","","1","1000","","","80.4","1","",""
"119683","329121","","1","1000","","","90.4","1","",""
"119684","329127","","1","1000","","","90.7","1","",""
"119686","329407","","1","1038","","","28.4","1","",""
"119687","329407","","1","1000","","sifted","85","1","",""
"119688","329407","","1","1001","","","5","1","",""
"119692","329492","","1","1038","","","28.4","1","",""
"119693","329541","","1","1000","","","243","1","",""
"119695","329703","","1","1038","","","28.4","1","",""
"119696","329703","","1","1000","","sifted","67","1","",""
"119697","329703","","1","1001","","","4","1","",""
"119701","329720","","1","1000","","grated","100","1","",""
"119702","329721","","1","1000","","grated","115","1","",""
"119703","329735","","1","1000","","grated","95.5","1","",""
"119704","329736","","1","1000","","grated","94.8","1","",""
"119705","329754","","1","1000","","grated","82.1","1","",""
"119706","329755","","1","1000","","grated","104","1","",""
"119707","329769","","1","1000","","grated","87.7","1","",""
"119708","329770","","1","1000","","grated","76.9","1","",""
"119709","329786","","1","1000","","grated","86.6","1","",""
"119710","329787","","1","1000","","grated","100","1","",""
"119711","329808","","1","1000","","grated","123","1","",""
"119712","329809","","1","1000","","grated","101","1","",""
"119714","329839","","1","1023","","","165","1","",""
"119715","329864","","1","1023","","","163","1","",""
"119716","329866","","1","1023","","","164","1","",""
"119717","329879","","1","1023","","","164","1","",""
"119718","329886","","1","1023","","","166","1","",""
"119719","329914","","1","1023","","","168","1","",""
"119720","329920","","1","1023","","","167","1","",""
"119721","329936","","1","1023","","","166","1","",""
"119722","329952","","1","1023","","","169","1","",""
"119723","329978","","1","1023","","","161","1","",""
"119724","329998","","1","1023","","","145","1","",""
"119725","329999","","1","1023","","","146","1","",""
"119726","330014","","1","1023","","","144","1","",""
"119727","330022","","1","1023","","","143","1","",""
"119728","330028","","1","1023","","","140","1","",""
"119729","330039","","1","1023","","","141","1","",""
"119730","330058","","1","1023","","","166","1","",""
"119731","330080","","1","1023","","","146","1","",""
"119732","330089","","1","1023","","","145","1","",""
"119733","330117","","1","1023","","","148","1","",""
"119734","330120","","1","1023","","","147","1","",""
"119736","330398","","1","1023","","5.3 oz","150","1","",""
"119738","330418","","1","1001","","liquid oil","12.9","1","",""
"119739","330422","","1","1001","","liquid oil","11.8","1","",""
"119740","330423","","1","1001","","liquid oil","10.6","1","",""
"119741","330427","","1","1001","","liquid oil","10.8","1","",""
"119742","330428","","1","1001","","liquid oil","11.2","1","",""
"119743","330434","","1","1001","","liquid oil","11.8","1","",""
"119744","330435","","1","1001","","liquid oil","11.7","1","",""
"119745","330442","","1","1001","","liquid oil","12.3","1","",""
"119746","330444","","1","1001","","liquid oil","11.9","1","",""
"119747","330451","","1","1001","","liquid oil","11.4","1","",""
"119749","330460","","1","1010","","crumbles","148","1","",""
"119750","330460","","1","1011","","crumbles","224","1","",""
"119751","330461","","1","1010","","crumbles","157","1","",""
"119752","330461","","1","1011","","crumbles","224","1","",""
"119753","330463","","1","1010","","crumbles","145","1","",""
"119754","330463","","1","1011","","crumbles","224","1","",""
"119755","330497","","1","1011","","","224","1","",""
"119756","330520","","1","1010","","crumbles","162","1","",""
"119757","330520","","1","1011","","crumbles","224","1","",""
"119758","330521","","1","1010","","crumbles","144","1","",""
"119759","330521","","1","1011","","crumbles","224","1","",""
"119760","330522","","1","1010","","crumbles","148","1","",""
"119761","330522","","1","1011","","crumbles","224","1","",""
"119762","330523","","1","1010","","crumbles","162","1","",""
"119763","330523","","1","1011","","crumbles","224","1","",""
"119764","330524","","1","1010","","crumbles","147","1","",""
"119765","330524","","1","1011","","crumbles","224","1","",""
"119766","330547","","1","1010","","grilled patties","135","1","",""
"119767","330547","","1","1011","","grilled patties","224","1","",""
"119768","330548","","1","1010","","grilled patties","139","1","",""
"119769","330548","","1","1011","","grilled patties","224","1","",""
"119770","330549","","1","1010","","grilled patties","152","1","",""
"119771","330549","","1","1011","","grilled patties","224","1","",""
"119772","330550","","1","1010","","grilled patties","128","1","",""
"119773","330550","","1","1011","","grilled patties","224","1","",""
"119774","330551","","1","1010","","grilled patties","132","1","",""
"119775","330551","","1","1011","","grilled patties","224","1","",""
"119776","330552","","1","1010","","grilled patties","150","1","",""
"119777","330552","","1","1011","","grilled patties","224","1","",""
"119778","330553","","1","1010","","grilled patties","138","1","",""
"119779","330553","","1","1011","","grilled patties","224","1","",""
"119780","330554","","1","1010","","grilled patties","131","1","",""
"119781","330554","","1","1011","","grilled patties","224","1","",""
"119782","330555","","1","1010","","grilled patties","128","1","",""
"119783","330555","","1","1011","","grilled patties","224","1","",""
"119784","330556","","1","1010","","grilled patties","129","1","",""
"119785","330556","","1","1011","","grilled patties","224","1","",""
"119786","330570","","1","1011","","","224","1","",""
"119787","330584","","1","1010","","crumbles","165","1","",""
"119788","330584","","1","1011","","crumbles","224","1","",""
"119789","330585","","1","1010","","crumbles","163","1","",""
"119790","330585","","1","1011","","crumbles","224","1","",""
"119791","330586","","1","1010","","crumbles","165","1","",""
"119792","330586","","1","1011","","crumbles","224","1","",""
"119793","330587","","1","1010","","crumbles","163","1","",""
"119794","330587","","1","1011","","crumbles","224","1","",""
"119795","330601","","1","1010","","grilled patties","167","1","",""
"119796","330601","","1","1011","","grilled patties","224","1","",""
"119797","330602","","1","1010","","grilled patties","164","1","",""
"119798","330602","","1","1011","","grilled patties","224","1","",""
"119799","330603","","1","1010","","grilled patties","162","1","",""
"119800","330603","","1","1011","","grilled patties","224","1","",""
"119801","330604","","1","1010","","grilled patties","160","1","",""
"119802","330604","","1","1011","","grilled patties","224","1","",""
"119803","330605","","1","1010","","grilled patties","151","1","",""
"119804","330605","","1","1011","","grilled patties","224","1","",""
"119805","330606","","1","1010","","grilled patties","167","1","",""
"119806","330606","","1","1011","","grilled patties","224","1","",""
"119807","330607","","1","1010","","grilled patties","167","1","",""
"119808","330607","","1","1011","","grilled patties","224","1","",""
"119809","330621","","1","1011","","","224","1","",""
"119810","330635","","1","1010","","crumbles","159","1","",""
"119811","330635","","1","1011","","crumbles","224","1","",""
"119812","330636","","1","1010","","crumbles","151","1","",""
"119813","330636","","1","1011","","crumbles","224","1","",""
"119814","330637","","1","1010","","crumbles","160","1","",""
"119815","330637","","1","1011","","crumbles","224","1","",""
"119816","330638","","1","1010","","crumbles","160","1","",""
"119817","330638","","1","1011","","crumbles","224","1","",""
"119818","330652","","1","1010","","grilled patties","167","1","",""
"119819","330652","","1","1011","","grilled patties","224","1","",""
"119820","330653","","1","1010","","grilled patties","174","1","",""
"119821","330653","","1","1011","","grilled patties","224","1","",""
"119822","330654","","1","1010","","grilled patties","172","1","",""
"119823","330654","","1","1011","","grilled patties","224","1","",""
"119824","330655","","1","1010","","grilled patties","171","1","",""
"119825","330655","","1","1011","","grilled patties","224","1","",""
"119826","330656","","1","1010","","grilled patties","135","1","",""
"119827","330656","","1","1011","","grilled patties","224","1","",""
"119828","330657","","1","1010","","grilled patties","169","1","",""
"119829","330657","","1","1011","","grilled patties","224","1","",""
"119830","330658","","1","1010","","grilled patties","174","1","",""
"119831","330658","","1","1011","","grilled patties","224","1","",""
"119832","330659","","1","1010","","grilled patties","171","1","",""
"119833","330659","","1","1011","","grilled patties","224","1","",""
"119834","330673","","1","1011","","","224","1","",""
"119835","330687","","1","1010","","crumbles","166","1","",""
"119836","330687","","1","1011","","crumbles","224","1","",""
"119837","330688","","1","1010","","crumbles","156","1","",""
"119838","330688","","1","1011","","crumbles","224","1","",""
"119839","330689","","1","1010","","crumbles","157","1","",""
"119840","330689","","1","1011","","crumbles","224","1","",""
"119841","330690","","1","1010","","crumbles","156","1","",""
"119842","330690","","1","1011","","crumbles","224","1","",""
"119843","330691","","1","1010","","crumbles","159","1","",""
"119844","330691","","1","1011","","crumbles","224","1","",""
"119845","330692","","1","1010","","crumbles","155","1","",""
"119846","330692","","1","1011","","crumbles","224","1","",""
"119847","330706","","1","1010","","grilled patties","174","1","",""
"119848","330706","","1","1011","","grilled patties","224","1","",""
"119849","330707","","1","1010","","grilled patties","172","1","",""
"119850","330707","","1","1011","","grilled patties","224","1","",""
"119851","330708","","1","1010","","grilled patties","177","1","",""
"119852","330708","","1","1011","","grilled patties","224","1","",""
"119853","330709","","1","1010","","grilled patties","175","1","",""
"119854","330709","","1","1011","","grilled patties","224","1","",""
"119855","330710","","1","1010","","grilled patties","162","1","",""
"119856","330710","","1","1011","","grilled patties","224","1","",""
"119857","330711","","1","1010","","grilled patties","175","1","",""
"119858","330711","","1","1011","","grilled patties","224","1","",""
"119859","330712","","1","1010","","grilled patties","159","1","",""
"119860","330712","","1","1011","","grilled patties","224","1","",""
"119861","330713","","1","1010","","grilled patties","166","1","",""
"119862","330713","","1","1011","","grilled patties","224","1","",""
"119863","330714","","1","1010","","grilled patties","176","1","",""
"119864","330714","","1","1011","","grilled patties","224","1","",""
"119865","330715","","1","1010","","grilled patties","170","1","",""
"119866","330715","","1","1011","","grilled patties","224","1","",""
"119867","330716","","1","1010","","grilled patties","170","1","",""
"119868","330716","","1","1011","","grilled patties","224","1","",""
"119869","330720","","1","1011","","","224","1","",""
"119870","330724","","1","1010","","crumbles","147","1","",""
"119871","330724","","1","1011","","crumbles","224","1","",""
"119872","330725","","1","1010","","crumbles","159","1","",""
"119873","330725","","1","1011","","crumbles","224","1","",""
"119874","330726","","1","1010","","crumbles","150","1","",""
"119875","330726","","1","1011","","crumbles","224","1","",""
"119876","330727","","1","1010","","crumbles","167","1","",""
"119877","330727","","1","1011","","crumbles","224","1","",""
"119878","330731","","1","1010","","grilled patties","144","1","",""
"119879","330731","","1","1011","","grilled patties","224","1","",""
"119880","330732","","1","1010","","grilled patties","134","1","",""
"119881","330732","","1","1011","","grilled patties","224","1","",""
"119882","330733","","1","1010","","grilled patties","168","1","",""
"119883","330733","","1","1011","","grilled patties","224","1","",""
"119884","330734","","1","1010","","grilled patties","129","1","",""
"119885","330734","","1","1011","","grilled patties","224","1","",""
"119886","330735","","1","1010","","grilled patties","167","1","",""
"119887","330735","","1","1011","","grilled patties","224","1","",""
"119888","330736","","1","1010","","grilled patties","143","1","",""
"119889","330736","","1","1011","","grilled patties","224","1","",""
"119890","330737","","1","1010","","grilled patties","167","1","",""
"119891","330737","","1","1011","","grilled patties","224","1","",""
"119892","330738","","1","1010","","grilled patties","141","1","",""
"119893","330738","","1","1011","","grilled patties","224","1","",""
"119894","330742","","1","1011","","","224","1","",""
"119895","330746","","1","1010","","crumbles","144","1","",""
"119896","330746","","1","1011","","crumbles","224","1","",""
"119897","330747","","1","1010","","crumbles","154","1","",""
"119898","330747","","1","1011","","crumbles","224","1","",""
"119899","330748","","1","1010","","crumbles","154","1","",""
"119900","330748","","1","1011","","crumbles","224","1","",""
"119901","330749","","1","1010","","crumbles","151","1","",""
"119902","330749","","1","1011","","crumbles","224","1","",""
"119903","330750","","1","1010","","crumbles","145","1","",""
"119904","330750","","1","1011","","crumbles","224","1","",""
"119905","330754","","1","1010","","grilled patties","129","1","",""
"119906","330754","","1","1011","","grilled patties","224","1","",""
"119907","330755","","1","1010","","grilled patties","146","1","",""
"119908","330755","","1","1011","","grilled patties","224","1","",""
"119909","330756","","1","1010","","grilled patties","142","1","",""
"119910","330756","","1","1011","","grilled patties","224","1","",""
"119911","330757","","1","1010","","grilled patties","134","1","",""
"119912","330757","","1","1011","","grilled patties","224","1","",""
"119913","330758","","1","1010","","grilled patties","144","1","",""
"119914","330758","","1","1011","","grilled patties","224","1","",""
"119915","330759","","1","1010","","grilled patties","145","1","",""
"119916","330759","","1","1011","","grilled patties","224","1","",""
"119917","330760","","1","1010","","grilled patties","140","1","",""
"119918","330760","","1","1011","","grilled patties","224","1","",""
"119919","330761","","1","1010","","grilled patties","137","1","",""
"119920","330761","","1","1011","","grilled patties","224","1","",""
"119921","330762","","1","1010","","grilled patties","146","1","",""
"119922","330762","","1","1011","","grilled patties","224","1","",""
"119923","330763","","1","1010","","grilled patties","131","1","",""
"119924","330763","","1","1011","","grilled patties","224","1","",""
"119925","330767","","1","1011","","","224","1","",""
"119926","330771","","1","1010","","crumbles","159","1","",""
"119927","330771","","1","1011","","crumbles","224","1","",""
"119928","330772","","1","1010","","crumbles","155","1","",""
"119929","330772","","1","1011","","crumbles","224","1","",""
"119930","330773","","1","1010","","crumbles","153","1","",""
"119931","330773","","1","1011","","crumbles","224","1","",""
"119932","330774","","1","1010","","crumbles","161","1","",""
"119933","330774","","1","1011","","crumbles","224","1","",""
"119934","330775","","1","1010","","crumbles","160","1","",""
"119935","330775","","1","1011","","crumbles","224","1","",""
"119936","330779","","1","1011","","grilled patties","224","1","",""
"119937","330779","","1","1010","","grilled patties","146","1","",""
"119938","330780","","1","1010","","grilled patties","174","1","",""
"119939","330780","","1","1011","","grilled patties","224","1","",""
"119940","330781","","1","1010","","grilled patties","130","1","",""
"119941","330781","","1","1011","","grilled patties","224","1","",""
"119942","330782","","1","1010","","grilled patties","165","1","",""
"119943","330782","","1","1011","","grilled patties","224","1","",""
"119944","330783","","1","1011","","grilled patties","224","1","",""
"119945","330783","","1","1010","","grilled patties","151","1","",""
"119946","330784","","1","1010","","grilled patties","157","1","",""
"119947","330784","","1","1011","","grilled patties","224","1","",""
"119948","330785","","1","1011","","grilled patties","224","1","",""
"119949","330785","","1","1010","","grilled patties","172","1","",""
"119950","330786","","1","1010","","grilled patties","168","1","",""
"119951","330786","","1","1011","","grilled patties","224","1","",""
"119952","330787","","1","1011","","grilled patties","224","1","",""
"119953","330787","","1","1010","","grilled patties","171","1","",""
"119954","330788","","1","1010","","grilled patties","166","1","",""
"119955","330788","","1","1011","","grilled patties","224","1","",""
"119956","330792","","1","1011","","","224","1","",""
"119957","330796","","1","1010","","crumbles","140","1","",""
"119958","330796","","1","1011","","crumbles","224","1","",""
"119959","330797","","1","1010","","crumbles","146","1","",""
"119960","330797","","1","1011","","crumbles","224","1","",""
"119961","330798","","1","1010","","crumbles","143","1","",""
"119962","330798","","1","1011","","crumbles","224","1","",""
"119963","330799","","1","1010","","crumbles","154","1","",""
"119964","330799","","1","1011","","crumbles","224","1","",""
"119965","330803","","1","1010","","grilled patties","165","1","",""
"119966","330803","","1","1011","","grilled patties","224","1","",""
"119967","330804","","1","1010","","grilled patties","128","1","",""
"119968","330804","","1","1011","","grilled patties","224","1","",""
"119969","330805","","1","1010","","grilled patties","159","1","",""
"119970","330805","","1","1011","","grilled patties","224","1","",""
"119971","330806","","1","1010","","grilled patties","164","1","",""
"119972","330806","","1","1011","","grilled patties","224","1","",""
"119973","330807","","1","1010","","grilled patties","162","1","",""
"119974","330807","","1","1011","","grilled patties","224","1","",""
"119975","330808","","1","1010","","grilled patties","156","1","",""
"119976","330808","","1","1011","","grilled patties","224","1","",""
"119977","330809","","1","1010","","grilled patties","160","1","",""
"119978","330809","","1","1011","","grilled patties","224","1","",""
"119979","330810","","1","1010","","grilled patties","154","1","",""
"119980","330810","","1","1011","","grilled patties","224","1","",""
"119981","330814","","1","1011","","","224","1","",""
"119982","330818","","1","1010","","crumbles","162","1","",""
"119983","330818","","1","1011","","crumbles","224","1","",""
"119984","330819","","1","1010","","crumbles","164","1","",""
"119985","330819","","1","1011","","crumbles","224","1","",""
"119986","330820","","1","1010","","crumbles","164","1","",""
"119987","330820","","1","1011","","crumbles","224","1","",""
"119988","330821","","1","1010","","crumbles","161","1","",""
"119989","330821","","1","1011","","crumbles","224","1","",""
"119990","330825","","1","1010","","grilled patties","164","1","",""
"119991","330825","","1","1011","","grilled patties","224","1","",""
"119992","330826","","1","1010","","grilled patties","164","1","",""
"119993","330826","","1","1011","","grilled patties","224","1","",""
"119994","330827","","1","1010","","grilled patties","166","1","",""
"119995","330827","","1","1011","","grilled patties","224","1","",""
"119996","330828","","1","1010","","grilled patties","166","1","",""
"119997","330828","","1","1011","","grilled patties","224","1","",""
"119998","330829","","1","1010","","grilled patties","129","1","",""
"119999","330829","","1","1011","","grilled patties","224","1","",""
"120000","330830","","1","1010","","grilled patties","159","1","",""
"120001","330830","","1","1011","","grilled patties","224","1","",""
"120002","330831","","1","1010","","grilled patties","154","1","",""
"120003","330831","","1","1011","","grilled patties","224","1","",""
"120004","330835","","1","1011","","","224","1","",""
"120005","330839","","1","1010","","crumbles","153","1","",""
"120006","330839","","1","1011","","crumbles","224","1","",""
"120007","330840","","1","1010","","crumbles","144","1","",""
"120008","330840","","1","1011","","crumbles","224","1","",""
"120009","330841","","1","1010","","crumbles","154","1","",""
"120010","330841","","1","1011","","crumbles","224","1","",""
"120011","330842","","1","1010","","crumbles","155","1","",""
"120012","330842","","1","1011","","crumbles","224","1","",""
"120013","330846","","1","1010","","grilled patties","154","1","",""
"120014","330846","","1","1011","","grilled patties","224","1","",""
"120015","330847","","1","1010","","grilled patties","136","1","",""
"120016","330847","","1","1011","","grilled patties","224","1","",""
"120017","330848","","1","1010","","grilled patties","152","1","",""
"120018","330848","","1","1011","","grilled patties","224","1","",""
"120019","330849","","1","1010","","grilled patties","152","1","",""
"120020","330849","","1","1011","","grilled patties","224","1","",""
"120021","330850","","1","1010","","grilled patties","155","1","",""
"120022","330850","","1","1011","","grilled patties","224","1","",""
"120023","330851","","1","1010","","grilled patties","136","1","",""
"120024","330851","","1","1011","","grilled patties","224","1","",""
"120025","330852","","1","1010","","grilled patties","149","1","",""
"120026","330852","","1","1011","","grilled patties","224","1","",""
"120027","330853","","1","1010","","grilled patties","145","1","",""
"120028","330853","","1","1011","","grilled patties","224","1","",""
"120029","330857","","1","1011","","","224","1","",""
"120030","330861","","1","1011","","grilled patties","224","1","",""
"120031","330861","","1","1010","","grilled patties","141","1","",""
"120032","330862","","1","1011","","grilled patties","224","1","",""
"120033","330862","","1","1010","","grilled patties","127","1","",""
"120034","330863","","1","1011","","grilled patties","224","1","",""
"120035","330863","","1","1010","","grilled patties","139","1","",""
"120036","330864","","1","1011","","grilled patties","224","1","",""
"120037","330864","","1","1010","","grilled patties","141","1","",""
"120038","330865","","1","1011","","grilled patties","224","1","",""
"120039","330865","","1","1010","","grilled patties","140","1","",""
"120040","330866","","1","1011","","grilled patties","224","1","",""
"120041","330866","","1","1010","","grilled patties","131","1","",""
"120043","330966","","1","1026","","without skin","146","1","",""
"120044","330966","","1","1011","","","162","1","",""
"120045","330966","","1","1026","","with skin","162","1","",""
"120046","330967","","1","1026","","without skin","154","1","",""
"120047","330967","","1","1026","","with skin","167","1","",""
"120048","330967","","1","1011","","","167","1","",""
"120049","330968","","1","1026","","without skin","125","1","",""
"120050","330968","","1","1011","","","135","1","",""
"120051","330968","","1","1026","","with skin","135","1","",""
"120052","330969","","1","1026","","with skin","105","1","",""
"120053","330969","","1","1011","","","105","1","",""
"120054","330969","","1","1026","","without skin","97.2","1","",""
"120055","330970","","1","1026","","without skin","130","1","",""
"120056","330970","","1","1026","","with skin","143","1","",""
"120057","330970","","1","1011","","","143","1","",""
"120058","330971","","1","1026","","with skin","115","1","",""
"120059","330971","","1","1011","","","115","1","",""
"120060","330971","","1","1026","","without skin","105","1","",""
"120061","330972","","1","1026","","with skin","149","1","",""
"120062","330972","","1","1011","","","149","1","",""
"120063","330972","","1","1026","","without skin","136","1","",""
"120064","330973","","1","1026","","with skin","160","1","",""
"120065","330973","","1","1011","","","160","1","",""
"120066","330973","","1","1026","","without skin","146","1","",""
"120067","330974","","1","1026","","with skin","111","1","",""
"120068","330974","","1","1011","","","111","1","",""
"120069","330974","","1","1026","","without skin","99.5","1","",""
"120070","330975","","1","1026","","with skin","108","1","",""
"120071","330975","","1","1011","","","108","1","",""
"120072","330975","","1","1026","","without skin","98.9","1","",""
"120073","330976","","1","1026","","without skin","133","1","",""
"120074","330976","","1","1011","","","146","1","",""
"120075","330976","","1","1026","","with skin","146","1","",""
"120076","330977","","1","1026","","without skin","95","1","",""
"120077","330977","","1","1011","","","102","1","",""
"120078","330977","","1","1026","","with skin","102","1","",""
"120079","330978","","1","1026","","without skin","139","1","",""
"120080","330978","","1","1011","","","158","1","",""
"120081","330978","","1","1026","","with skin","158","1","",""
"120082","330979","","1","1026","","without skin","87.7","1","",""
